Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,1390153200000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,249719000000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,262400000600.0,2413,24,Transporte,Agencia nacional de infraestructura,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,163436000000.0,2416,24,Transporte,Agencia nacional de seguridad vial,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,52303000000.0,2417,24,Transporte,Superintendencia de puertos y transporte,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,534757072.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,20812242928.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,90870000000.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,9863000000.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,13770000000.0,2803,28,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,11914500000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,3190400000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,58075477000.0,2904,29,Fiscalía,Fondo especial para la administración de bienes de la fiscalía general de la nación,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,8740000000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,1373800000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,83796607498.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,73885471501.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,7226040877.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,1274184588.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,5034400000.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,1252000000.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,96895063.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,138359925000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,2900000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,190436159000.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,57000000000.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,6332559000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,7605564397.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,1467275772.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,141136066.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,168531683750.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,96326390000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,284429870000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,1124000000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,94260700000.0,3708,37,Interior,Unidad nacional de protección - unp,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,72452196114.0,3801,38,Empleo público,Comisión nacional del servicio civil,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,37608321203.0,3801,38,Empleo público,Comisión nacional del servicio civil,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,49173000000.0,4104,41,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,5500000000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,187075000000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,16779000000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2020
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,2531697000000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2020
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",INGRESOS CORRIENTES DE LA NACIÓN,154245594000000.0,,,Nación,Nación,2021
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",RECURSOS DE CAPITAL DE LA NACIÓN,124133511278743.0,,,Nación,Nación,2021
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,2416062836363.0,,,Nación,Nación,2021
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",FONDOS ESPECIALES DE LA NACIÓN,14879512860741.0,,,Nación,Nación,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,178413938905.0,209,2,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,18000000.0,213,2,Presidencia de la república,Agencia nacional inmobiliaria virgilio barco vargas,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,725726626879.0,324,3,Planeación,Superintendencia de servicios públicos domiciliarios,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,45435000000.0,402,4,Información estadística,Fondo rotatorio del dane,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,64554438877.0,403,4,Información estadística,Instituto geográfico agustín codazzi - igac,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,40754956692.0,503,5,Empleo público,Escuela superior de administración pública (esap),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,123727043308.0,503,5,Empleo público,Escuela superior de administración pública (esap),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",CONTRIBUCIONES PARAFISCALES DE LOS ESTABLECIMIENTOS PÚBLICOS,165195431153.0,503,5,Empleo público,Escuela superior de administración pública (esap),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,185289000000.0,1102,11,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,19572000000.0,1102,11,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,22441273946.0,1104,11,Relaciones exteriores,Unidad administrativa especial migración colombia,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,320576500000.0,1204,12,Justicia y del derecho,Superintendencia de notariado y registro,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,29793700000.0,1204,12,Justicia y del derecho,Superintendencia de notariado y registro,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,87228600000.0,1204,12,Justicia y del derecho,Superintendencia de notariado y registro,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,73300000.0,1208,12,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES ESTABLECIMIENTOS PÚBLICOS,114792700000.0,1208,12,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,30533000000.0,1309,13,Hacienda,Superintendencia de la economía solidaria,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,30872000000.0,1309,13,Hacienda,Superintendencia de la economía solidaria,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,4069000000.0,1310,13,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,1699916000.0,1310,13,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,279001000000.0,1313,13,Hacienda,Superintendencia financiera de colombia,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,249085000000.0,1503,15,Defensa y policía,Caja de retiro de las fuerzas militares,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,16475000000.0,1503,15,Defensa y policía,Caja de retiro de las fuerzas militares,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,34045000000.0,1507,15,Defensa y policía,Instituto casas fiscales del ejército,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,11425000000.0,1507,15,Defensa y policía,Instituto casas fiscales del ejército,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,5500000000.0,1508,15,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,3000000000.0,1508,15,Defensa y policía,"Defensa civil colombiana, guillermo león valencia",2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,45814000000.0,1510,15,Defensa y policía,Club militar de oficiales,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,9523000000.0,1510,15,Defensa y policía,Club militar de oficiales,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,298912000000.0,1511,15,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,7713000000.0,1511,15,Defensa y policía,Caja de sueldos de retiro de la policía nacional,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,285051895070.0,1512,15,Defensa y policía,Fondo rotatorio de la policía,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,147804000000.0,1512,15,Defensa y policía,Fondo rotatorio de la policía,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,32905360000.0,1516,15,Defensa y policía,Superintendencia de vigilancia y seguridad privada,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,402887000000.0,1519,15,Defensa y policía,Hospital militar,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,37736000000.0,1519,15,Defensa y policía,Hospital militar,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,397448000000.0,1520,15,Defensa y policía,Agencia logística de las fuerzas militares,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,23229000000.0,1520,15,Defensa y policía,Agencia logística de las fuerzas militares,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,58450159000.0,1702,17,Agricultura y desarrollo rural,Instituto colombiano agropecuario (ica),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,19556565740.0,1702,17,Agricultura y desarrollo rural,Instituto colombiano agropecuario (ica),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,3753158000.0,1715,17,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,3310198038.0,1715,17,Agricultura y desarrollo rural,Autoridad nacional de acuicultura y pesca - aunap,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,1600000000.0,1717,17,Agricultura y desarrollo rural,Agencia nacional de tierras - ant,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,2016248781.0,1717,17,Agricultura y desarrollo rural,Agencia nacional de tierras - ant,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,202350000.0,1718,17,Agricultura y desarrollo rural,Agencia de desarrollo rural - adr,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,2291262298.0,1718,17,Agricultura y desarrollo rural,Agencia de desarrollo rural - adr,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,6375372000.0,1903,19,Salud y protección social,Instituto nacional de salud (ins),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,140190444000.0,1910,19,Salud y protección social,Superintendencia nacional de salud,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,42317330000.0,1910,19,Salud y protección social,Superintendencia nacional de salud,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,169745687581.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,36671002057.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,17602023410.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,25000000000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,113738828000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,12543972000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,138049949772.0,2103,21,Minas y energía,Servicio geológico colombiano,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,22016821000.0,2103,21,Minas y energía,Servicio geológico colombiano,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,37166999454.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,769304546.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,10342263000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,18259796000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,167729299070.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,1021909361832.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,41572398800.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,86570944000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,1253077346.0,2209,22,Educación,Nación,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,498000000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,14369735.0,2210,22,Educación,Instituto nacional para ciegos (inci),2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,9855693303.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,144306697.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,134578076.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,257909977.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,2001400000.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,1056048119.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2021
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,11492241492.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2021
